Year,Month,District,Rainfall_mm,SoilMoisture,Temperature_C,Humidity_%,NDVI,Evapotranspiration_mm,GroundwaterLevel_m,Drought_Index,Crop_Yield_Loss_%
2007,2,Dhanusha,82.91,0.21,19.7,44.5,0.62,36.11,14.33,0.75,20.58
2007,2,Mahottari,377.38,0.38,30.7,52.6,0.75,38.1,4.29,0.03,0.34
2007,2,Sarlahi,97.92,0.17,28.2,70.3,0.22,69.7,5.2,0.42,11.36
2007,2,Rautahat,394.07,0.26,24.8,88,0.42,122.04,2.94,0.01,1.67
2007,2,Bara,167.17,0.18,37.4,77.4,0.76,103.45,2.24,0.32,4.61
2007,2,Parsa,134.22,0.21,18.7,86.9,0.51,116.79,5.55,0.3,5.33
2007,2,Chitwan,77.89,0.08,29.8,50,0.71,143.91,11.97,0.77,26.96
2007,2,Nawalparasi,391.06,0.42,18.8,89.2,0.54,92.22,7.75,0.01,0.08
2007,2,Rupandehi,23.85,0.3,19.7,59.7,0.52,121.37,5.21,0.34,7.47
2007,2,Kapilvastu,380.31,0.35,28.2,81,0.33,75.29,12.06,0.03,1.11
2007,2,Dang,97.84,0.31,17.2,43.9,0.21,91.33,4.92,0.3,4.39
2007,2,Banke,291.93,0.25,33.3,53.2,0.6,114.87,6,0.21,2.54
2007,2,Bardiya,240.35,0.13,33.8,87.3,0.51,49.51,10.13,0.21,5.1
2007,2,Kailali,32.84,0.09,34.4,63.3,0.27,25.12,6.52,0.74,22.75
2007,2,Kanchanpur,227.78,0.25,36,44.2,0.66,147.9,8.19,0.35,6.02
2007,3,Jhapa,382.21,0.05,32.9,59.5,0.22,118.96,14.19,0.03,0.3
2007,3,Morang,96.39,0.14,26.3,56.2,0.3,107.48,6.79,0.34,6.32
2007,3,Sunsari,184.51,0.27,18.3,49,0.62,134.78,5.61,0.46,12.93
2007,3,Saptari,304.2,0.12,15.9,89.1,0.57,51.17,4.23,0.17,0.39
2007,3,Siraha,116.75,0.41,19.1,76.7,0.69,85.26,3.02,0.22,4.72
2007,3,Dhanusha,356.83,0.12,31.7,41.3,0.47,118,11.28,0.06,0.92
2007,3,Mahottari,71.49,0.24,36.5,75.6,0.41,101.75,2.16,0.41,8.56
2007,3,Sarlahi,241.23,0.34,35.8,47.8,0.29,54.01,14.95,0.14,1.74
2007,3,Rautahat,288.25,0.34,30.7,49.3,0.34,47.97,10.66,0.14,1.06
2007,3,Bara,264.63,0.25,23.9,68.1,0.38,143.19,8.61,0.18,0.6
2007,3,Parsa,379.7,0.31,37,80.5,0.26,130.06,6.36,0.04,0.35
2007,3,Chitwan,342.25,0.16,24.4,45.5,0.64,32.88,11.82,0.12,0.05
2007,3,Nawalparasi,365.78,0.16,28.2,64.4,0.27,55.03,7.25,0.06,0.36
2007,3,Rupandehi,0.03,0.41,15.2,50.4,0.66,81.18,8.81,0.51,11.7
2007,3,Kapilvastu,242.95,0.26,18.8,40.7,0.34,28.7,2.86,0.22,4.56
2007,3,Dang,88.19,0.32,22.3,57.1,0.41,37.15,9.48,0.42,9.78
2007,3,Banke,270.53,0.35,28.4,85.1,0.37,86.12,5.28,0.11,0.24
2007,3,Bardiya,306.55,0.25,37.2,67.2,0.53,62.71,3.24,0.09,0.4
2007,3,Kailali,344.17,0.4,28.9,60.6,0.44,104.54,11.91,0.08,1.74
2007,3,Kanchanpur,190.5,0.32,35.2,82.6,0.67,22.91,3.62,0.23,4.42
2007,4,Jhapa,333.53,0.21,28.4,50.5,0.74,138.5,12.18,0.14,1.84
2007,4,Morang,292.11,0.09,35.6,78.8,0.29,106.11,9.93,0.2,3.53
2007,4,Sunsari,220.63,0.07,31.2,69.5,0.43,61.64,14.89,0.34,4.36
2007,4,Saptari,284.29,0.26,32.7,63,0.65,105.43,14.97,0.23,2.47
2007,4,Siraha,282.48,0.37,23.6,56.8,0.47,145.99,2.42,0.17,1.05
2007,4,Dhanusha,194.49,0.05,35.7,53.9,0.37,53.5,12.66,0.53,12.9
2007,4,Mahottari,263.05,0.38,33.2,55.3,0.67,31.52,3.04,0.18,0.06
2007,4,Sarlahi,14.38,0.25,24.1,56.7,0.53,58.84,8.31,0.86,21.04
2007,4,Rautahat,78.08,0.31,30.5,74.4,0.7,133.72,11.16,0.44,10.17
2007,4,Bara,22.67,0.09,33.7,49.8,0.34,66.22,3.89,0.63,23.84
2007,4,Parsa,310.17,0.15,25.3,58.1,0.29,108.13,11.47,0.2,6.77
2007,4,Chitwan,313.9,0.15,30.9,44.7,0.64,145.93,5.02,0.1,1.18
2007,4,Nawalparasi,105.21,0.1,18.9,49.8,0.4,73.82,13.75,0.64,16.86
2007,4,Rupandehi,388.7,0.37,35.3,61.9,0.76,117.92,12.25,0.01,0.04
2007,4,Kapilvastu,204.18,0.42,23.7,80.7,0.23,119.16,9.45,0.27,5.51
2007,4,Dang,30.22,0.3,20.7,44.4,0.74,34.29,12.96,0.57,14.59
2007,4,Banke,10.04,0.14,22.7,50.2,0.58,37.12,7.69,0.46,13
2007,4,Bardiya,342.12,0.07,23.2,84.8,0.58,138.7,13.28,0.14,1.72
2007,4,Kailali,25.14,0.39,32.9,60.1,0.74,60.5,13.85,0.54,9.89
2007,4,Kanchanpur,253.64,0.22,24.8,71.7,0.53,66.27,12.31,0.14,0.5
2007,5,Jhapa,275.9,0.14,37.3,48.7,0.6,45.64,11.76,0.32,2.39
2007,5,Morang,25.35,0.26,27.7,54.3,0.31,65.29,14.3,0.73,15.63
2007,5,Sunsari,62.23,0.45,22,59.3,0.61,50.1,9.15,0.43,11.51
2007,5,Saptari,384.63,0.22,28.4,81.7,0.77,148.6,3.32,0.03,0.6
2007,5,Siraha,152.85,0.29,23.6,67.3,0.44,40.65,9.45,0.47,13.75
2007,5,Dhanusha,75.74,0.27,37.4,68.8,0.63,82.53,13.91,0.68,20.93
2007,5,Mahottari,54.02,0.27,19.2,61.7,0.66,145.73,6.69,0.58,14.93
2007,5,Sarlahi,168.6,0.16,33.3,49.4,0.57,28.33,12.9,0.46,12.54
2007,5,Rautahat,391.66,0.2,29.2,63.9,0.25,64.81,12.43,0.01,1.18
2007,5,Bara,361.84,0.28,36.4,81.7,0.79,79.01,9.35,0.07,1.63
2007,5,Parsa,88.61,0.39,28.6,55.5,0.64,30.38,11.96,0.36,5.34
2007,5,Chitwan,322.09,0.25,21.3,58.2,0.77,119.46,14.81,0.1,0.82
2007,5,Nawalparasi,259.69,0.29,30.8,61.2,0.22,57.92,13.82,0.19,0.2
2007,5,Rupandehi,384.26,0.14,37.9,85.4,0.62,120.93,7.16,0.02,0.57
2007,5,Kapilvastu,218.19,0.32,17.2,76.9,0.58,134.28,4.32,0.17,0.96
2007,5,Dang,10.16,0.42,37.6,41.5,0.41,33.92,10.56,0.39,3.4
2007,5,Banke,192.99,0.16,25.9,71,0.21,26.71,2.21,0.27,3.93
2007,5,Bardiya,224.04,0.14,29.9,73.1,0.73,56.05,12.82,0.24,6.42
2007,5,Kailali,13.53,0.2,26.7,74.2,0.64,57.33,14.78,0.91,25.05
2007,5,Kanchanpur,149.13,0.09,19.2,76.3,0.49,84.31,11.98,0.52,12.08
2007,6,Jhapa,80.51,0.29,15.5,81.8,0.44,119.33,7.19,0.65,29.94
2007,6,Morang,390.46,0.29,18.3,81.1,0.43,21.23,9.84,0.01,0.03
2007,6,Sunsari,251.98,0.36,33.4,72.7,0.71,54.67,13.33,0.24,7.47
2007,6,Saptari,115.89,0.44,36.9,60.8,0.54,129.62,5.4,0.24,4.58
2007,6,Siraha,73.59,0.26,26.4,43.1,0.33,107.46,3.53,0.72,24.9
2007,6,Dhanusha,153.96,0.21,22.4,60.2,0.35,64.04,4.12,0.25,4.8
2007,6,Mahottari,361.84,0.14,30.7,86.9,0.29,66.01,6.18,0.07,1.64
2007,6,Sarlahi,171.19,0.33,28.9,42.2,0.28,142.14,6.5,0.34,3.03
2007,6,Rautahat,120.18,0.18,17.1,40.3,0.57,65.08,10.18,0.32,2.33
2007,6,Bara,392.82,0.12,30.2,47.6,0.63,42.31,3.45,0.01,1.33
2007,6,Parsa,98.73,0.12,30.5,83.1,0.45,89.91,2.62,0.34,6.82
2007,6,Chitwan,68.23,0.19,16.7,73.8,0.28,106.55,11,0.63,16.43
2007,6,Nawalparasi,220.85,0.43,26.7,67.4,0.47,52.18,3.29,0.29,7.62
2007,6,Rupandehi,125.96,0.26,19.7,82.1,0.7,149.96,6.19,0.59,13.59
2007,6,Kapilvastu,349.19,0.45,22.9,75.2,0.65,49.75,10.12,0.05,1.37
2007,6,Dang,296.45,0.13,34.5,83.2,0.45,48.13,9.05,0.23,5.43
2007,6,Banke,386.84,0.35,15.1,59.2,0.28,29.92,3.32,0.02,1.77
2007,6,Bardiya,135.4,0.1,35.3,60.5,0.57,123.54,6.83,0.62,21.73
2007,6,Kailali,127.05,0.23,29,63.5,0.5,128.93,13.7,0.32,2.67
2007,6,Kanchanpur,95.9,0.43,31.9,43.4,0.58,116.9,2.99,0.51,14.74
2007,7,Jhapa,61.25,0.11,24.7,58.4,0.29,131.09,9.52,0.76,23.06
2007,7,Morang,27.85,0.29,17.7,47.5,0.65,124.36,9.07,0.62,29.47
2007,7,Sunsari,314.75,0.17,20.1,85.3,0.48,139.94,5.87,0.2,5.05
2007,7,Saptari,21.46,0.08,31.1,56.6,0.31,61.16,3.77,0.93,27.77
2007,7,Siraha,112.18,0.34,31.1,74.7,0.77,114.17,11.03,0.56,14.5
2007,7,Dhanusha,353.19,0.17,21.9,66.7,0.64,49.73,13.86,0.11,0.61
2007,7,Mahottari,120.05,0.36,22.2,45.7,0.78,147.79,10.67,0.27,6.55
2007,7,Sarlahi,105.28,0.26,34.6,65.3,0.31,33.57,2.97,0.44,14.16
2007,7,Rautahat,353.88,0.07,19.9,79.3,0.62,127.36,12.5,0.08,1.03
2007,7,Bara,51.92,0.21,37.6,87.6,0.79,98.32,11.22,0.79,23.57
2007,7,Parsa,179.97,0.1,30.4,61.1,0.78,110.64,12.44,0.4,11.55
2007,7,Chitwan,38.59,0.12,37.6,64.9,0.5,21.56,14.42,0.64,15.17
2007,7,Nawalparasi,334.51,0.27,17.3,82.1,0.57,149.66,2.45,0.07,1.62
2007,7,Rupandehi,94.19,0.21,23.6,80.9,0.74,85.58,7.81,0.41,8.33
2007,7,Kapilvastu,19.56,0.08,15.5,64.9,0.61,88.33,13.39,0.73,22.1
2007,7,Dang,88.73,0.37,21.8,64.7,0.76,52.56,4.18,0.28,7.06
2007,7,Banke,20.21,0.06,26.4,63.9,0.33,21.22,5.85,0.97,20.7
2007,7,Bardiya,157.72,0.1,28.3,46.9,0.63,107.82,7.12,0.31,5.57
2007,7,Kailali,199.79,0.41,25.8,77.2,0.32,32.1,14.27,0.17,1.3
2007,7,Kanchanpur,125.19,0.17,35.6,59.8,0.31,89.55,11.28,0.32,2.95
2007,8,Jhapa,15.96,0.14,35.7,87.2,0.51,126.01,9.22,0.93,25.12
2007,8,Morang,363.65,0.24,22.3,81.1,0.56,107.74,8.48,0.06,1.58
2007,8,Sunsari,73.33,0.18,30.8,71.3,0.35,77.18,14.53,0.62,21.35
2007,8,Saptari,379.62,0.34,31.7,52.6,0.56,38.49,8.76,0.04,0.3
2007,8,Siraha,399.47,0.16,20.3,46.5,0.57,86.42,2.28,0,0.78
2007,8,Dhanusha,324.42,0.24,18.4,87.9,0.48,52.91,4.91,0.17,1.34
2007,8,Mahottari,144.81,0.07,37.3,83.1,0.68,53.07,7.32,0.65,24.97
2007,8,Sarlahi,142.97,0.28,27.3,41.1,0.44,103.14,8.15,0.25,2.26
2007,8,Rautahat,325.75,0.1,25.7,76.8,0.55,111.72,7.34,0.13,1.43
2007,8,Bara,52.54,0.31,34,48.2,0.73,95.34,6.07,0.41,13.53
2007,8,Parsa,138.22,0.27,19.5,68.1,0.77,136.63,2.43,0.5,10.96
2007,8,Chitwan,315.72,0.15,27,89.7,0.44,45.55,9.99,0.13,0.09
2007,8,Nawalparasi,146.11,0.27,22.5,85,0.73,132.4,4.32,0.52,12.5
2007,8,Rupandehi,60.6,0.09,30,42.6,0.43,89,10.48,0.48,9.99
2007,8,Kapilvastu,117.18,0.23,21.1,85.6,0.23,31.27,12.42,0.61,25.36
2007,8,Dang,60.89,0.15,30,65.3,0.77,58.95,13.12,0.64,20
2007,8,Banke,382.62,0.1,37.4,66.5,0.46,143.88,7.96,0.03,0.21
2007,8,Bardiya,321.91,0.34,29.3,40.5,0.45,123.02,14.33,0.15,1.16
2007,8,Kailali,235.14,0.4,30,75.9,0.68,136.36,11.76,0.27,5.95
2007,8,Kanchanpur,385.9,0.4,33.8,75.5,0.25,51.07,9.24,0.02,0.36
2007,9,Jhapa,121.29,0.09,22.2,58.9,0.66,134.06,13.87,0.6,28.27
2007,9,Morang,149.02,0.21,23.6,62,0.6,66.58,2.26,0.57,12.91
2007,9,Sunsari,89.66,0.06,25.8,70.2,0.32,78.86,5.61,0.51,12.27
2007,9,Saptari,396.35,0.27,29.9,54.1,0.75,68.62,4.17,0.01,0.5
2007,9,Siraha,161.12,0.31,15.1,87.5,0.71,29.89,13.71,0.28,5.67
2007,9,Dhanusha,396.04,0.37,18.3,55.8,0.62,46.43,13.66,0,0.91
2007,9,Mahottari,130.72,0.42,15.3,72.4,0.32,74.85,11.11,0.28,2.39
2007,9,Sarlahi,267.76,0.4,17.8,62.4,0.51,114.31,10.27,0.1,1.12
2007,9,Rautahat,6.85,0.07,17.7,48.9,0.41,35.29,7.54,0.52,9
2007,9,Bara,311.67,0.4,24,89.8,0.51,143.95,8.96,0.16,0.71
2007,9,Parsa,56.85,0.39,26.4,59.2,0.21,146.39,14.55,0.54,13.78
2007,9,Chitwan,381.66,0.11,30.6,58.9,0.32,52.06,12.13,0.03,1.09
2007,9,Nawalparasi,2.85,0.22,20.2,53.4,0.61,45.28,12.95,0.46,11.52
2007,9,Rupandehi,157.21,0.17,29.8,84.2,0.26,82.15,6.35,0.45,13.53
2007,9,Kapilvastu,29.36,0.38,18.9,66,0.25,46.3,3.33,0.38,5.21
2007,9,Dang,395.29,0.06,25.6,84.8,0.43,64.15,6.31,0.01,1
2007,9,Banke,7.59,0.36,20.8,44.7,0.43,74.62,5.96,0.58,14.16
2007,9,Bardiya,45.73,0.17,33.9,84.2,0.28,116.54,5.76,0.44,9.81
2007,9,Kailali,171.33,0.12,37.7,58.6,0.31,93.79,9.4,0.42,14.93
2007,9,Kanchanpur,380.6,0.39,34.1,78.3,0.78,79.42,3.26,0.03,0.89
2007,10,Jhapa,152.33,0.13,26.1,60.9,0.76,42.28,13.03,0.49,10.97
2007,10,Morang,54.72,0.39,37.3,80.7,0.37,59.46,7.08,0.49,8.44
2007,10,Sunsari,4.17,0.14,31.2,85.9,0.44,62.94,13.34,0.6,18.22
2007,10,Saptari,379.19,0.16,36,41.3,0.64,40.05,9.93,0.05,1.17
2007,10,Siraha,283.35,0.34,33.2,87.3,0.3,101.67,4.33,0.2,6.35
2007,10,Dhanusha,270,0.09,19.3,54,0.6,81.97,11.57,0.22,6.53
2007,10,Mahottari,263.17,0.12,27.5,89.4,0.77,101.67,2.65,0.28,6.89
2007,10,Sarlahi,62.75,0.34,27.2,82.9,0.38,43.05,4.31,0.67,28.1
2007,10,Rautahat,349.17,0.24,17.4,60.4,0.73,83.31,7.7,0.1,0.22
2007,10,Bara,146.01,0.26,28.9,68.9,0.48,136.56,6.13,0.31,6.32
2007,10,Parsa,119.98,0.35,17.3,71.3,0.31,124.16,4.38,0.51,10.39
2007,10,Chitwan,388.1,0.26,19.3,76.2,0.39,127.05,6.57,0.03,0.09
2007,10,Nawalparasi,310.94,0.25,33,48.4,0.39,87.1,10.93,0.11,1.11
2007,10,Rupandehi,109.45,0.31,30.1,84.1,0.5,123.43,8.27,0.28,3.99
2007,10,Kapilvastu,294.36,0.18,24.1,65.7,0.6,136.28,4.32,0.23,2.13
2007,10,Dang,47.51,0.16,30.8,88.5,0.25,106.11,13.71,0.46,14.35
2007,10,Banke,86.65,0.35,36.3,50.1,0.25,73.82,13.95,0.35,3.81
2007,10,Bardiya,373.5,0.26,17.3,67.1,0.47,62.41,5.67,0.03,0.25
2007,10,Kailali,193.44,0.24,17,81.2,0.68,82.59,12.67,0.22,3.91
2007,10,Kanchanpur,126.85,0.05,36,41,0.66,33.94,11.12,0.34,3.16
2007,11,Jhapa,11.1,0.26,17.2,43.2,0.78,136.2,10.45,0.51,8.2
2007,11,Morang,129.93,0.2,26.1,87.4,0.3,95.08,7.67,0.48,10.81
2007,11,Sunsari,374.48,0.28,29.8,75,0.28,49.03,13.71,0.02,1.51
2007,11,Saptari,75.77,0.28,36.5,63.1,0.41,44.16,14.25,0.49,14.38
2007,11,Siraha,166.9,0.16,35.5,62.3,0.71,72.39,2.4,0.5,13.41
2007,11,Dhanusha,72.34,0.11,24,60.1,0.26,144.47,2.62,0.43,9.81
2007,11,Mahottari,65.08,0.33,16.8,74.9,0.53,120.5,14.35,0.49,13.27
2007,11,Sarlahi,39.8,0.09,31.8,81,0.33,78.14,14.7,0.77,23.2
2007,11,Rautahat,338.64,0.39,29.2,54,0.65,66.66,14.98,0.11,1.46
2007,11,Bara,236,0.16,17.6,67.9,0.54,65.94,9.58,0.38,4.77
2007,11,Parsa,216.9,0.1,25.1,64.7,0.69,60.97,7.77,0.36,2.58
2007,11,Chitwan,345.09,0.31,17.3,63.3,0.72,128.17,11.8,0.05,0.54
2007,11,Nawalparasi,303.02,0.24,31.9,83,0.73,135.77,7.91,0.16,1.99
2007,11,Rupandehi,40.58,0.09,27.6,44.7,0.59,39.89,8.14,0.86,27.6
2007,11,Kapilvastu,240.84,0.39,32,80.8,0.43,149.19,10.62,0.23,7.51
2007,11,Dang,267.88,0.45,33.9,69.5,0.51,67.69,10.87,0.17,1.89
2007,11,Banke,251.74,0.19,24.9,45.9,0.53,129.11,11.92,0.26,5.7
2007,11,Bardiya,98.22,0.06,15.2,59.6,0.33,123.91,13.76,0.62,27.07
2007,11,Kailali,225.28,0.33,36.9,42.5,0.75,27.43,5.23,0.2,7.85
2007,11,Kanchanpur,246.62,0.33,22.1,40,0.71,78.87,14.98,0.2,5.71
2007,12,Jhapa,43.8,0.17,15.6,42.6,0.67,26.86,11.74,0.6,28.95
2007,12,Morang,101.09,0.39,36.9,60.8,0.45,146.09,10.15,0.35,3.87
2007,12,Sunsari,321.12,0.17,21.1,43.3,0.59,70.76,3.77,0.18,0.18
2007,12,Saptari,315.14,0.32,24.5,85.5,0.74,73.41,11.23,0.11,0.52
2007,12,Siraha,336.29,0.25,30.7,61.7,0.45,104.14,5.35,0.09,1.32
2007,12,Dhanusha,83.82,0.07,28.5,63,0.72,23.33,4.55,0.42,12.3
2007,12,Mahottari,266.36,0.12,16.3,57.5,0.51,126.43,2.46,0.3,6.08
2007,12,Sarlahi,265.41,0.1,20.4,64.4,0.52,143.92,5.74,0.16,1.37
2007,12,Rautahat,159.97,0.41,16.7,74.9,0.54,130,14.85,0.3,4.17
2007,12,Bara,151.97,0.21,23.1,60.8,0.56,116.12,12.65,0.48,10.67
2007,12,Parsa,286.68,0.42,36.2,49.2,0.62,102.8,8.91,0.16,0.7
2007,12,Chitwan,49.45,0.24,18.7,41.8,0.55,103.94,8.83,0.37,2.47
2007,12,Nawalparasi,23.09,0.1,18.5,42.6,0.79,64.78,5.8,0.83,15.93
2007,12,Rupandehi,254.13,0.31,19,64.3,0.75,124.06,4.99,0.27,5.23
2007,12,Kapilvastu,183.36,0.19,33.8,63.4,0.27,73.99,7.56,0.46,13.65
2007,12,Dang,344.54,0.14,17.4,61.3,0.57,42.6,2.97,0.08,0.63
2007,12,Banke,87.86,0.19,21,88.3,0.26,92.85,2.35,0.5,12.97
2007,12,Bardiya,136.53,0.33,33.6,52.1,0.37,117.34,12.82,0.26,5.09
2007,12,Kailali,397,0.06,20,82.8,0.67,45.24,11.08,0,0.74
2007,12,Kanchanpur,383.69,0.24,37.3,72.5,0.45,48.36,8.68,0.02,0.97
2008,1,Jhapa,183.19,0.28,24.6,52.7,0.51,143.84,8.5,0.21,5.56
2008,1,Morang,303.5,0.19,33.8,44.3,0.23,63.18,3.23,0.19,0.6
2008,1,Sunsari,263.36,0.2,35,71.2,0.51,58.39,11.37,0.16,1.06
2008,1,Saptari,319.84,0.31,18.8,86.1,0.6,70.9,8.02,0.13,0.36
2008,1,Siraha,143.99,0.29,23.4,60.4,0.26,78.96,9.76,0.32,4.26
2008,1,Dhanusha,156.27,0.38,15.7,60.6,0.38,125.53,13.97,0.29,7.19
2008,1,Mahottari,355.52,0.13,20.1,43,0.71,137.42,4.9,0.1,1.48
2008,1,Sarlahi,36.13,0.15,32.5,84.5,0.51,79.23,9.59,0.69,21.52
2008,1,Rautahat,36.17,0.33,36.3,40.7,0.33,128.91,11.07,0.52,8.35
2008,1,Bara,92.64,0.29,26.6,53.3,0.52,50.15,10.78,0.57,9.83
2008,1,Parsa,155.77,0.2,30.5,45.4,0.25,46.72,4.61,0.25,6.74
2008,1,Chitwan,83.04,0.29,31.8,88,0.6,81.77,2.68,0.4,10.97
2008,1,Nawalparasi,67.23,0.32,36,41.5,0.62,48.35,6.11,0.43,13.29
2008,1,Rupandehi,245.1,0.3,31.7,47,0.21,126.32,11.6,0.2,7.35
2008,1,Kapilvastu,139.05,0.31,26.4,47.8,0.27,31.35,12.16,0.41,13.48
2008,1,Dang,68.84,0.38,29.1,70.1,0.56,82.31,9.4,0.37,3.91
2008,1,Banke,387.13,0.14,19.9,45.6,0.23,105.57,9.14,0.02,1.56
2008,1,Bardiya,145.82,0.12,22.6,52.6,0.77,108.83,2.1,0.59,8.2
2008,1,Kailali,4.14,0.34,25.8,80.2,0.8,115.37,8.73,0.39,7.14
2008,1,Kanchanpur,281.92,0.15,27.2,51.2,0.53,78.66,4.33,0.19,1.6
2008,2,Jhapa,112.42,0.05,36.1,74.5,0.61,109.65,9.44,0.76,26.75
2008,2,Morang,392.75,0.2,31.4,85.1,0.42,131.06,13.15,0.02,0.37
2008,2,Sunsari,2.19,0.17,18.1,76.2,0.47,84.41,5.33,0.65,25.51
2008,2,Saptari,107.91,0.39,19.1,43.9,0.42,100.89,9.87,0.24,4.38
2008,2,Siraha,338.5,0.29,35,82.4,0.72,90.97,13.84,0.08,1.22
2008,2,Dhanusha,383.25,0.39,33.9,76.1,0.48,47.56,13.84,0.02,0.11
2008,2,Mahottari,112.7,0.19,30.8,77.3,0.49,30.59,3.84,0.57,12.73
2008,2,Sarlahi,131.43,0.25,32.6,69.6,0.65,41.71,3.28,0.31,3.12
2008,2,Rautahat,296.65,0.11,23.6,44,0.72,142.75,7.9,0.14,0.59
2008,2,Bara,103.08,0.14,20.5,84.5,0.5,95.82,3.59,0.75,26.97
2008,2,Parsa,247.99,0.29,37.7,52,0.58,140.76,5.72,0.22,7.29
2008,2,Chitwan,206.61,0.25,20.2,62.9,0.62,23.85,10.98,0.36,4.84
2008,2,Nawalparasi,275.6,0.24,37.5,74.2,0.4,147.73,2.84,0.18,1.53
2008,2,Rupandehi,181.69,0.38,33.2,50.7,0.68,32.32,12.69,0.31,4.34
2008,2,Kapilvastu,10.27,0.14,26,72.3,0.65,48.42,3.47,0.48,9.24
2008,2,Dang,393.56,0.29,30.9,67.2,0.54,121.71,14.69,0.01,0.2
2008,2,Banke,166.72,0.39,37.3,66.7,0.28,95.16,12.3,0.27,7.83
2008,2,Bardiya,163.68,0.31,21.2,83.6,0.41,149,10.27,0.35,7.74
2008,2,Kailali,323.11,0.31,34.3,71.1,0.37,102.83,9.68,0.12,1.03
2008,2,Kanchanpur,67.45,0.16,21.6,51.4,0.56,146.43,14.4,0.54,8.42
2008,3,Jhapa,121.94,0.06,24.2,53.3,0.7,139.05,5.07,0.67,29.69
2008,3,Morang,88.34,0.19,33.5,52.9,0.59,122.17,9.58,0.32,4.85
2008,3,Sunsari,91.2,0.05,33,78.1,0.71,119.88,2.97,0.63,20.94
2008,3,Saptari,18.31,0.09,25.1,47.7,0.49,126.1,10.83,0.87,29.87
2008,3,Siraha,90.46,0.16,17.8,81.8,0.37,114.72,5.14,0.38,7.25
2008,3,Dhanusha,187.81,0.18,24.5,86.1,0.63,87.18,2.09,0.27,5.57
2008,3,Mahottari,26.4,0.43,15.6,43.6,0.66,89.51,8.57,0.62,21.66
2008,3,Sarlahi,95.5,0.36,35.5,74.1,0.52,65.93,2.78,0.51,8.1
2008,3,Rautahat,111.38,0.07,30.3,75,0.49,21.56,3.44,0.71,21.69
2008,3,Bara,25.47,0.4,22.2,55.3,0.25,118.77,8.82,0.67,21.13
2008,3,Parsa,162.44,0.06,30.2,72.6,0.42,112.82,10.17,0.38,2.98
2008,3,Chitwan,317.16,0.3,24.6,78.1,0.43,35.55,12.13,0.15,0.15
2008,3,Nawalparasi,98.52,0.4,28.5,72,0.49,22.27,6.98,0.46,14.44
2008,3,Rupandehi,35.9,0.23,37.8,42.2,0.63,91.09,8.93,0.38,5.17
2008,3,Kapilvastu,382.93,0.42,30.7,66,0.26,47.02,4.39,0.02,1.52
2008,3,Dang,83.12,0.33,27.5,81.2,0.21,116.73,4.45,0.44,9.6
2008,3,Banke,142.02,0.19,15.3,44.8,0.79,99.56,7.5,0.39,5.53
2008,3,Bardiya,279.66,0.16,37.7,45.3,0.77,115.59,14.62,0.19,1.51
2008,3,Kailali,111.97,0.15,16.7,78.4,0.78,27.8,13.14,0.33,5.32
2008,3,Kanchanpur,150.35,0.06,15.1,69.3,0.32,84.2,7.95,0.69,24.53
2008,4,Jhapa,308.78,0.2,18.7,78.2,0.68,63.25,5.73,0.14,0.53
2008,4,Morang,373.66,0.42,18.2,50.8,0.5,32.07,14.49,0.03,0.62
2008,4,Sunsari,78.97,0.41,37.3,80.8,0.62,35.73,8.32,0.28,5.34
2008,4,Saptari,228.99,0.1,19,58.7,0.72,88.51,11.18,0.39,5.02
2008,4,Siraha,212.99,0.44,22.6,79.2,0.6,42.43,3.58,0.29,4.17
2008,4,Dhanusha,337.64,0.32,18.6,80.9,0.34,138.45,5.75,0.11,1.9
2008,4,Mahottari,114.37,0.43,36,50.8,0.23,120.15,4.2,0.22,6.05
2008,4,Sarlahi,183.94,0.28,22.5,68.6,0.55,42.19,2.29,0.31,3.83
2008,4,Rautahat,206.97,0.33,29.9,71.5,0.74,79.73,2.11,0.24,5.91
2008,4,Bara,270.05,0.26,30.9,52.3,0.39,39.35,10.64,0.18,0.29
2008,4,Parsa,182.53,0.25,26,75.8,0.56,23.83,14.87,0.26,7.28
2008,4,Chitwan,170.16,0.13,16.8,59,0.6,61.2,4.98,0.29,7.67
2008,4,Nawalparasi,237.17,0.32,29.8,45.1,0.72,48.44,10.28,0.17,1.43
2008,4,Rupandehi,219.17,0.28,20,61.7,0.44,127.54,3.93,0.26,6.62
2008,4,Kapilvastu,373.09,0.25,31.7,77.9,0.7,46.49,4.84,0.05,1.47
2008,4,Dang,301.32,0.07,22.4,86.3,0.44,127.78,7.48,0.27,6.09
2008,4,Banke,398.64,0.36,30.3,58.1,0.44,28.72,9.45,0,1.63
2008,4,Bardiya,140.36,0.33,25.7,63.1,0.65,71.76,3.96,0.24,4.63
2008,4,Kailali,380.41,0.37,19.7,52.7,0.43,140.61,3.61,0.03,1.53
2008,4,Kanchanpur,104.89,0.28,24.4,70.3,0.25,101.79,3.29,0.36,3.76
2008,5,Jhapa,202.8,0.25,16.6,69.8,0.58,76.07,7.34,0.35,6.45
2008,5,Morang,242.5,0.06,17.9,77.9,0.34,108.14,9.5,0.31,2.18
2008,5,Sunsari,296.24,0.39,23.7,63.1,0.41,128.03,5.09,0.18,1.11
2008,5,Saptari,77.73,0.42,24.4,87.2,0.33,109.96,5.18,0.36,3.02
